"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPERSP_THC","Total R&D personnel (HC) - % Female","IRN","Iran (Islamic Republic of)","2009","2009",25.60932,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","IRN","Iran (Islamic Republic of)","2010","2010",27.48622,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","IRN","Iran (Islamic Republic of)","2012","2012",28.70267,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","1997","1997",48.20064,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","1998","1998",48.70119,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","1999","1999",48.59837,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2000","2000",50.39984,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2001","2001",50.10105,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2002","2002",48.69984,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2006","2006",50.48305,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2007","2007",53.28007,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2008","2008",53.10353,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2009","2009",50.83898,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2010","2010",50.74907,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2011","2011",51.10259,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2012","2012",49.88238,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KAZ","Kazakhstan","2013","2013",51.69113,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","1998","1998",47.63705,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","1999","1999",49.6114,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2000","2000",46.70825,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2001","2001",48.88438,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2002","2002",49.41821,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2003","2003",51.29404,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2004","2004",48.82755,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2005","2005",47.00205,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2006","2006",48.25068,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2007","2007",47.19745,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2008","2008",47.36671,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2009","2009",45.03255,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2010","2010",45.63758,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2011","2011",45.30453,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2014","2014",49.71711,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","KGZ","Kyrgyzstan","2015","2015",52.46873,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","1996","1996",51.321,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","1997","1997",48.80913,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","1998","1998",50.13932,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","1999","1999",51.6253,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2000","2000",51.16053,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2001","2001",54.51628,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2002","2002",54.7143,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2003","2003",54.49888,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2004","2004",54.24876,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2005","2005",51.68634,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2006","2006",50.78714,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2007","2007",54.32467,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2008","2008",56.00674,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2009","2009",53.75205,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2010","2010",50.109,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2011","2011",53.70993,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2012","2012",54.84708,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LVA","Latvia","2013","2013",52.99245,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2000","2000",50.28783,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2001","2001",53.76502,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2002","2002",53.64106,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2003","2003",53.64662,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2004","2004",53.71137,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2005","2005",53.36029,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2006","2006",53.87997,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2007","2007",54.50804,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2008","2008",54.20475,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2009","2009",54.71514,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2010","2010",53.46058,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2011","2011",54.20928,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2012","2012",54.7437,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2013","2013",53.72072,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LTU","Lithuania","2014","2014",51.68369,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2001","2001",32.15201,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2002","2002",31.95739,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2003","2003",31.76318,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2004","2004",32.83019,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2005","2005",32.76719,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2006","2006",33.08852,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2007","2007",33.45711,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2008","2008",33.0866,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2009","2009",32.92502,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2010","2010",35.92715,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2011","2011",36.04275,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDG","Madagascar","2014","2014",37.34002,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MWI","Malawi","2007","2007",21.15118,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MWI","Malawi","2010","2010",19.71646,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2004","2004",34.03157,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2006","2006",37.11973,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2008","2008",39.78452,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2009","2009",48.80133,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2010","2010",46.88271,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2011","2011",47.13029,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2012","2012",47.91126,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2014","2014",47.9504,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MYS","Malaysia","2015","2015",46.72637,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2004","2004",27.76524,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2005","2005",28.55228,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2006","2006",28.67089,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2007","2007",27.29032,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2008","2008",29.52663,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2009","2009",30.56796,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2010","2010",29.73856,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2011","2011",28.59813,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2012","2012",31.35228,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2013","2013",31.95876,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MLT","Malta","2014","2014",31.25541,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2008","2008",50.36689,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2009","2009",51.64086,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2010","2010",52.20962,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2011","2011",52.60736,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2012","2012",52.58739,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2013","2013",52.03774,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2014","2014",51.36959,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MDA","Republic of Moldova","2015","2015",51.79813,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2001","2001",44.76744,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2002","2002",48.24592,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2003","2003",47.11903,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2004","2004",47.84254,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2005","2005",48.97065,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2006","2006",50.21589,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2007","2007",49.97898,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2008","2008",50.41322,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2009","2009",50.82561,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2010","2010",52.12555,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2011","2011",52.96167,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2012","2012",52.73204,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2013","2013",51.5219,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2014","2014",51.79883,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MNG","Mongolia","2015","2015",50.77535,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2003","2003",26.81413,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2004","2004",28.28151,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2005","2005",26.83945,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2006","2006",28.05534,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2007","2007",28.18608,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2008","2008",27.16254,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2010","2010",30.03188,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2011","2011",29.73876,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","MAR","Morocco","2012","2012",31.21823,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","NRU","Nauru","2003","2003",35.06494,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","NGA","Nigeria","2001","2001",23.4924,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","NGA","Nigeria","2002","2002",24.48927,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","NGA","Nigeria","2003","2003",26.51919,"‡","UIS Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","NGA","Nigeria","2005","2005",24.3909,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","NGA","Nigeria","2007","2007",27.10505,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PSE","Palestine","2007","2007",29.58199,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PSE","Palestine","2008","2008",28.33982,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PSE","Palestine","2009","2009",27.245,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PSE","Palestine","2010","2010",26.86016,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PSE","Palestine","2013","2013",24.90246,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2005","2005",11.11024,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2007","2007",14.58974,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2009","2009",14.08177,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2011","2011",14.08177,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2013","2013",17.05164,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAK","Pakistan","2015","2015",22.96474,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","1996","1996",30.71625,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","1997","1997",23.56902,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","1998","1998",33.84805,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","1999","1999",37.62998,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","2000","2000",37.33676,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","2001","2001",35.5798,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","2002","2002",40.1233,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","2012","2012",44.17311,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PAN","Panama","2013","2013",45.45208,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2001","2001",56.33284,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2002","2002",53.05055,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2003","2003",52.47982,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2004","2004",51.73518,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2005","2005",47.89842,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2008","2008",49.50331,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2011","2011",51.14813,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2014","2014",46.25,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRY","Paraguay","2015","2015",47.48228,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","PRI","Puerto Rico","2013","2013",50.07302,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","1996","1996",49.41811,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","1997","1997",48.32969,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","1998","1998",47.36105,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","1999","1999",47.39468,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2000","2000",45.95473,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2001","2001",46.4532,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2002","2002",46.3612,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2003","2003",45.85219,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2004","2004",45.06323,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2005","2005",46.98428,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2006","2006",46.20933,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2007","2007",46.0032,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2008","2008",45.94731,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2009","2009",45.6695,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2010","2010",45.15295,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2011","2011",46.25735,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2012","2012",46.33735,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2013","2013",46.45533,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ROU","Romania","2014","2014",46.26539,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","1997","1997",26.71855,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","1998","1998",27.48513,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","1999","1999",27.18371,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2000","2000",28.22487,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2001","2001",27.07952,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2002","2002",25.67823,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2008","2008",1.09034,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2009","2009",1.09228,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SAU","Saudi Arabia","2013","2013",43.07466,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SEN","Senegal","2006","2006",15.96305,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","SEN","Senegal","2007","2007",15.61511,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","SEN","Senegal","2008","2008",26.14872,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SEN","Senegal","2010","2010",27.10447,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2002","2002",30.46153,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2003","2003",30.42498,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2004","2004",30.72954,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2005","2005",31.18881,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2006","2006",32.01625,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2007","2007",31.94876,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2008","2008",32.47334,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2009","2009",32.68097,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2010","2010",33.287,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2011","2011",33.24713,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2012","2012",33.38592,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2013","2013",33.14014,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SGP","Singapore","2014","2014",33.45789,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","1997","1997",40.21233,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","1998","1998",39.60363,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","1999","1999",39.10142,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2000","2000",40.60556,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2001","2001",40.25427,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2002","2002",38.83997,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2003","2003",36.82937,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2004","2004",37.4003,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2005","2005",39.01587,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2006","2006",39.41277,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2007","2007",38.71847,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2008","2008",38.11488,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2009","2009",37.75887,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2010","2010",38.14823,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2011","2011",36.48598,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2012","2012",36.16636,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2013","2013",35.91106,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","SVN","Slovenia","2014","2014",35.87137,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2001","2001",36.94761,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2003","2003",39.13124,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2004","2004",38.68882,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2005","2005",40.35268,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2006","2006",40.18329,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2007","2007",40.86513,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2008","2008",40.4958,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2009","2009",41.27811,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2010","2010",41.93153,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2011","2011",41.97556,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2012","2012",43.66961,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","ZAF","South Africa","2013","2013",43.9147,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2000","2000",26.75899,"+","National Estimation"
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2004","2004",35.61051,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2006","2006",35.64894,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2008","2008",33.97391,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2010","2010",31.66536,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","LKA","Sri Lanka","2013","2013",38.77169,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TZA","United Republic of Tanzania","2007","2007",43.2786,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TZA","United Republic of Tanzania","2010","2010",35.00346,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TZA","United Republic of Tanzania","2013","2013",34.18236,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","1996","1996",45.042,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","1997","1997",49.25007,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2003","2003",49.39357,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2005","2005",49.74365,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2007","2007",50.50342,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2009","2009",45.12748,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2011","2011",53.89409,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","THA","Thailand","2015","2015",56.36376,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2000","2000",37.63373,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2004","2004",37.82816,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2005","2005",38.05031,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2006","2006",40.56777,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2007","2007",41.94194,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2008","2008",46.99012,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2009","2009",50.37936,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2010","2010",45.44782,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2011","2011",45.76869,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2012","2012",42.15607,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2013","2013",46.63372,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TTO","Trinidad and Tobago","2014","2014",50.16548,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","UGA","Uganda","1997","1997",28.24207,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","UGA","Uganda","1998","1998",26.23169,,
